name,num_years,year,industry,sector,country,headquarters_state,headquarters_city,market_value_mil,market_value_currency,revenue_mil,revenue_currency,profit_mil,profit_currency,asset_mil,asset_currency,employees,employees_metric
Northwestern Mutual Life Insurance Company,16,2010,"Insurance: Life, Health (Mutual)",,USA,WI,Milwaukee,,USD,21602.6,USD,,USD,,USD,,employees
Northwestern Mutual Life Insurance Company,16,2009,"Insurance: Life, Health (Mutual)",,USA,WI,Milwaukee,,USD,21734.4,USD,,USD,,USD,,employees
Nucor,11,2023,Metals,Materials,USA,NC,Charlotte,38917.0,USD,41513.0,USD,7607.0,USD,32479.0,USD,31400.0,employees
Nucor,11,2022,Metals,Materials,USA,NC,Charlotte,39954.0,USD,36484.0,USD,6828.0,USD,25823.0,USD,28800.0,employees
Nucor,11,2021,Metals,Materials,USA,NC,Charlotte,23976.0,USD,20140.0,USD,722.0,USD,20125.0,USD,26400.0,employees
Nucor Corporation,17,2014,Metals,,USA,NC,,16090.0,USD,19052.0,USD,488.0,USD,15203.0,USD,,employees
Nucor Corporation,17,2013,Metals,,USA,NC,,1466.09,USD,1942.93,USD,504.6,USD,1415.21,USD,,employees
Nucor Corporation,17,2012,Metals,,USA,NC,Charlotte,,USD,20023.6,USD,,USD,,USD,,employees
Occidental Petroleum,9,2023,"Mining, Crude-Oil Production",Energy,USA,TX,Houston,56069.0,USD,37095.0,USD,13304.0,USD,72609.0,USD,11973.0,employees
Occidental Petroleum,9,2022,"Mining, Crude-Oil Production",Energy,USA,TX,Houston,53160.0,USD,26772.0,USD,2322.0,USD,75036.0,USD,11678.0,employees
Occidental Petroleum,9,2021,"Mining, Crude-Oil Production",Energy,USA,TX,Houston,24849.0,USD,16680.0,USD,14831.0,USD,80064.0,USD,11800.0,employees
Occidental Petroleum Corporation,19,2014,"Mining, Crude-Oil Production",,USA,CA,,75731.0,USD,25736.0,USD,5903.0,USD,69443.0,USD,,employees
Occidental Petroleum Corporation,19,2013,"Mining, Crude-Oil Production",,USA,CA,,6312.82,USD,242.53,USD,4598.0,USD,642.1,USD,,employees
Occidental Petroleum Corporation,19,2012,"Mining, Crude-Oil Production",,USA,CA,Los Angeles,,USD,24216.0,USD,,USD,,USD,,employees
"Office Depot, Inc.",19,2014,Specialty Retailers: Other,,USA,FL,,2198.0,USD,11242.0,USD,-20.0,USD,7477.0,USD,,employees
"Office Depot, Inc.",19,2013,Specialty Retailers: Other,,USA,FL,,112.21,USD,1069.57,USD,-77.1,USD,401.08,USD,,employees
"Office Depot, Inc.",19,2012,Specialty Retailers: Other,,USA,FL,Boca Raton,,USD,11489.5,USD,,USD,,USD,,employees
"Omnicare, Inc.",11,2014,Health Care: Pharmacy and Other Services,,USA,OH,,5954.0,USD,6277.0,USD,-43.0,USD,6692.0,USD,,employees
"Omnicare, Inc.",11,2013,Health Care: Pharmacy and Other Services,,USA,OH,,426.09,USD,616.04,USD,194.9,USD,698.93,USD,,employees
"Omnicare, Inc.",11,2012,Health Care: Pharmacy and Other Services,,USA,KY,Covington,,USD,6239.9,USD,,USD,,USD,,employees
Omnicom Group Inc.,18,2014,"Advertising, Marketing",,USA,NY,,18745.0,USD,14585.0,USD,991.0,USD,22099.0,USD,,employees
Omnicom Group Inc.,18,2013,"Advertising, Marketing",,USA,NY,,1539.68,USD,1421.94,USD,998.3,USD,2215.19,USD,,employees
Omnicom Group Inc.,18,2012,"Advertising, Marketing",,USA,NY,New York,,USD,13872.5,USD,,USD,,USD,,employees
Oneok,9,2023,Pipelines,Energy,USA,OK,Tulsa,28416.0,USD,22387.0,USD,1722.0,USD,24379.0,USD,2966.0,employees
Oneok,9,2022,Pipelines,Energy,USA,OK,Tulsa,31516.0,USD,16540.0,USD,1500.0,USD,23622.0,USD,2847.0,employees
Oneok,9,2021,Pipelines,Energy,USA,OK,Tulsa,22543.0,USD,8542.0,USD,613.0,USD,23079.0,USD,2886.0,employees
Oracle,9,2023,Computer Software,Technology,USA,TX,Austin,250866.0,USD,42440.0,USD,6717.0,USD,109297.0,USD,143000.0,employees
Oracle,9,2022,Computer Software,Technology,USA,TX,Austin,220737.0,USD,40479.0,USD,13746.0,USD,131107.0,USD,132000.0,employees
Oracle,9,2021,Computer Software,Technology,USA,TX,Austin,202338.0,USD,39068.0,USD,10135.0,USD,115438.0,USD,135000.0,employees
Oracle Corporation,19,2014,Computer Software,,USA,CA,,182413.0,USD,37180.0,USD,10925.0,USD,81812.0,USD,,employees
Oracle Corporation,19,2013,Computer Software,,USA,CA,,152295.6,USD,37121.0,USD,9981.0,USD,78327.0,USD,,employees
Oracle Corporation,19,2012,Computer Software,,USA,CA,Redwood City,,USD,35622.0,USD,,USD,,USD,,employees
"Owens & Minor, Inc.",19,2014,Wholesalers: Health Care,,USA,VA,,2210.0,USD,9072.0,USD,111.0,USD,2324.0,USD,,employees
"Owens & Minor, Inc.",19,2013,Wholesalers: Health Care,,USA,VA,,206.06,USD,890.81,USD,109.0,USD,220.77,USD,,employees
"Owens & Minor, Inc.",19,2012,Wholesalers: Health Care,,USA,VA,Mechanicsville,,USD,8627.9,USD,,USD,,USD,,employees
Owens Corning,26,2023,"Building Materials, Glass",Materials,USA,OH,Toledo,8697.0,USD,9761.0,USD,1241.0,USD,10752.0,USD,19000.0,employees
Owens Corning,26,2022,"Building Materials, Glass",Materials,USA,OH,Toledo,9065.0,USD,8498.0,USD,995.0,USD,10015.0,USD,20000.0,employees
Owens Corning,26,2021,"Building Materials, Glass",Materials,USA,OH,Toledo,9663.0,USD,7055.0,USD,383.0,USD,9481.0,USD,19000.0,employees
"Owens-Illinois, Inc.",16,2014,"Packaging, Containers",,USA,OH,,5573.0,USD,6967.0,USD,184.0,USD,8419.0,USD,,employees
"Owens-Illinois, Inc.",16,2013,"Packaging, Containers",,USA,OH,,437.26,USD,70.0,USD,184.0,USD,85.98,USD,,employees
"Owens-Illinois, Inc.",16,2012,"Packaging, Containers",,USA,OH,Perrysburg,,USD,7358.0,USD,,USD,,USD,,employees
PG&E Corporation,15,2014,Utilities: Gas and Electric,,USA,CA,,19771.0,USD,15598.0,USD,814.0,USD,55605.0,USD,,employees
PG&E Corporation,15,2013,Utilities: Gas and Electric,,USA,CA,,1921.19,USD,150.4,USD,816.0,USD,524.49,USD,,employees
PG&E Corporation,15,2012,Utilities: Gas and Electric,,USA,CA,San Francisco,,USD,14956.0,USD,,USD,,USD,,employees
"PPG Industries, Inc.",18,2014,Chemicals,,USA,PA,,26796.0,USD,15216.0,USD,3231.0,USD,15863.0,USD,,employees
"PPG Industries, Inc.",18,2013,Chemicals,,USA,PA,,1913.28,USD,152.0,USD,941.0,USD,158.78,USD,,employees
"PPG Industries, Inc.",18,2012,Chemicals,,USA,PA,Pittsburgh,,USD,14885.0,USD,,USD,,USD,,employees
PPL,9,2023,Utilities: Gas and Electric,Energy,USA,PA,Allentown,20472.0,USD,7902.0,USD,756.0,USD,37837.0,USD,6527.0,employees
PPL,9,2022,Utilities: Gas and Electric,Energy,USA,PA,Allentown,21002.0,USD,7127.0,USD,1480.0,USD,33223.0,USD,5607.0,employees
PPL,9,2021,Utilities: Gas and Electric,Energy,USA,PA,Allentown,22178.0,USD,7607.0,USD,1469.0,USD,48116.0,USD,12318.0,employees
PPL Corporation,15,2014,Utilities: Gas and Electric,,USA,PA,,20902.0,USD,11860.0,USD,1130.0,USD,46259.0,USD,,employees
PPL Corporation,15,2013,Utilities: Gas and Electric,,USA,PA,,1824.89,USD,122.86,USD,1526.0,USD,436.34,USD,,employees
PPL Corporation,15,2012,Utilities: Gas and Electric,,USA,PA,Allentown,,USD,12756.0,USD,,USD,,USD,,employees
PVH,9,2023,Apparel,Apparel,USA,NY,New York,5592.0,USD,9024.0,USD,200.0,USD,11768.0,USD,25000.0,employees
PVH,9,2022,Apparel,Apparel,USA,NY,New York,5210.0,USD,9155.0,USD,952.0,USD,12397.0,USD,25000.0,employees
PVH,9,2021,Apparel,Apparel,USA,NY,New York,7523.0,USD,7133.0,USD,1136.0,USD,13294.0,USD,26500.0,employees
Paccar Inc.,11,2006,Motor Vehicles & Parts,,USA,WA,,,USD,14057.4,USD,,USD,,USD,,employees
Paccar Inc.,11,2005,Motor Vehicles & Parts,,USA,WA,,,USD,11396.3,USD,,USD,,USD,,employees
Paccar Inc.,11,2004,Motor Vehicles & Parts,,USA,WA,,,USD,8194.9,USD,,USD,,USD,,employees
Pacific Life,17,2023,"Insurance: Life, Health (Stock)",Financials,USA,CA,Newport Beach,,USD,13360.0,USD,763.0,USD,199324.0,USD,3950.0,employees
Pacific Life,17,2022,"Insurance: Life, Health (Stock)",Financials,USA,CA,Newport Beach,,USD,13936.0,USD,1102.0,USD,209486.0,USD,3861.0,employees
Pacific Life,17,2021,"Insurance: Life, Health (Stock)",Financials,USA,CA,Newport Beach,,USD,10062.0,USD,671.0,USD,190672.0,USD,4083.0,employees
Parker-Hannifin Corporation,13,2014,Industrial Machinery,,USA,OH,,17852.0,USD,13016.0,USD,948.0,USD,12541.0,USD,,employees
Parker-Hannifin Corporation,13,2013,Industrial Machinery,,USA,OH,,1365.99,USD,1314.59,USD,1151.8,USD,1117.03,USD,,employees
Parker-Hannifin Corporation,13,2012,Industrial Machinery,,USA,OH,Cleveland,,USD,12345.9,USD,,USD,,USD,,employees
Peabody Energy Corporation,10,2014,"Mining, Crude-Oil Production",,USA,MO,,4433.0,USD,7150.0,USD,-525.0,USD,14133.0,USD,,employees
Peabody Energy Corporation,10,2013,"Mining, Crude-Oil Production",,USA,MO,,570.27,USD,830.66,USD,-585.7,USD,158.09,USD,,employees
Peabody Energy Corporation,10,2012,"Mining, Crude-Oil Production",,USA,MO,St. Louis,,USD,8096.0,USD,,USD,,USD,,employees
"Pepco Holdings, Inc.",11,2013,Utilities: Gas and Electric,,USA,DC,,492.36,USD,50.81,USD,285.0,USD,157.76,USD,,employees
"Pepco Holdings, Inc.",11,2012,Utilities: Gas and Electric,,USA,DC,Washington,,USD,5920.0,USD,,USD,,USD,,employees
"Pepco Holdings, Inc.",11,2011,Utilities: Gas and Electric,,USA,DC,Washington,,USD,7039.0,USD,,USD,,USD,,employees
PepsiCo,10,2023,Food Consumer Products,"Food, Beverages & Tobacco",USA,NY,Purchase,251085.0,USD,86392.0,USD,8910.0,USD,92187.0,USD,315000.0,employees
PepsiCo,10,2022,Food Consumer Products,"Food, Beverages & Tobacco",USA,NY,Purchase,231528.0,USD,79474.0,USD,7618.0,USD,92377.0,USD,309000.0,employees
PepsiCo,10,2021,Food Consumer Products,"Food, Beverages & Tobacco",USA,NY,Purchase,195208.0,USD,70372.0,USD,7120.0,USD,92918.0,USD,291000.0,employees
"PepsiCo, Inc.",18,2013,Food Consumer Products,,USA,NY,,122049.5,USD,65492.0,USD,6178.0,USD,74638.0,USD,,employees
"PepsiCo, Inc.",18,2012,Food Consumer Products,,USA,NY,Purchase,,USD,66504.0,USD,,USD,,USD,,employees
"PepsiCo, Inc.",18,2011,Food Consumer Products,,USA,NY,Purchase,,USD,57838.0,USD,,USD,,USD,,employees
"Peter Kiewit Sons', Inc.",11,2014,Engineering & Construction,,USA,NE,,,USD,11826.0,USD,500.0,USD,6727.0,USD,,employees
"Peter Kiewit Sons', Inc.",11,2013,Engineering & Construction,,USA,NE,,,USD,112.2,USD,290.0,USD,67.93,USD,,employees
"Peter Kiewit Sons', Inc.",11,2012,Engineering & Construction,,USA,NE,Omaha,,USD,10381.0,USD,,USD,,USD,,employees
Pfizer,10,2023,Pharmaceuticals,Health Care,USA,NY,New York,230292.0,USD,100330.0,USD,31372.0,USD,197205.0,USD,83000.0,employees
Pfizer,10,2022,Pharmaceuticals,Health Care,USA,NY,New York,292385.0,USD,81288.0,USD,21979.0,USD,181476.0,USD,79000.0,employees
Pfizer,10,2021,Pharmaceuticals,Health Care,USA,NY,New York,202097.0,USD,41908.0,USD,9616.0,USD,154229.0,USD,78500.0,employees
Pfizer Inc.,17,2013,Pharmaceuticals,,USA,NY,,207476.3,USD,61244.0,USD,14570.0,USD,185798.0,USD,,employees
Pfizer Inc.,17,2012,Pharmaceuticals,,USA,NY,New York,,USD,67932.0,USD,,USD,,USD,,employees
Pfizer Inc.,17,2011,Pharmaceuticals,,USA,NY,New York,,USD,67809.0,USD,,USD,,USD,,employees
Phelps Dodge Corporation,12,2007,Metals,,USA,AZ,Phoenix,,USD,12090.2,USD,,USD,,USD,,employees
Phelps Dodge Corporation,12,2006,Metals,,USA,AZ,,,USD,9030.4,USD,,USD,,USD,,employees
Phelps Dodge Corporation,12,2005,Metals,,USA,AZ,,,USD,7089.3,USD,,USD,,USD,,employees
Phillips 66,11,2023,Petroleum Refining,Energy,USA,TX,Houston,46727.0,USD,175702.0,USD,11024.0,USD,76442.0,USD,13000.0,employees
Phillips 66,11,2022,Petroleum Refining,Energy,USA,TX,Houston,41561.0,USD,114852.0,USD,1317.0,USD,55594.0,USD,14000.0,employees
Phillips 66,11,2021,Petroleum Refining,Energy,USA,TX,Houston,35704.0,USD,65494.0,USD,3975.0,USD,54721.0,USD,14300.0,employees
Pitney Bowes Inc.,12,2013,"Computers, Office Equipment",,USA,CT,,29.92,USD,503.92,USD,445.2,USD,785.99,USD,,employees
Pitney Bowes Inc.,12,2012,"Computers, Office Equipment",,USA,CT,Stamford,,USD,5278.0,USD,,USD,,USD,,employees
Pitney Bowes Inc.,12,2011,"Computers, Office Equipment",,USA,CT,Stamford,,USD,5425.3,USD,,USD,,USD,,employees
"Plains All American Pipeline, L.P.",12,2013,Pipelines,,USA,TX,,18985.9,USD,37797.0,USD,1094.0,USD,19235.0,USD,,employees
"Plains All American Pipeline, L.P.",12,2012,Pipelines,,USA,TX,Houston,,USD,34275.0,USD,,USD,,USD,,employees
"Plains All American Pipeline, L.P.",12,2011,Pipelines,,USA,TX,Houston,,USD,25893.0,USD,,USD,,USD,,employees
"Praxair, Inc.",19,2014,Chemicals,,USA,CT,,38501.0,USD,11925.0,USD,1755.0,USD,20255.0,USD,,employees
"Praxair, Inc.",19,2013,Chemicals,,USA,CT,,3303.69,USD,112.24,USD,1692.0,USD,180.9,USD,,employees
"Praxair, Inc.",19,2012,Chemicals,,USA,CT,Danbury,,USD,11252.0,USD,,USD,,USD,,employees
"Principal Financial Group, Inc.",13,2014,"Insurance: Life, Health (Stock)",,USA,IA,,13591.0,USD,9290.0,USD,913.0,USD,208191.0,USD,,employees
"Principal Financial Group, Inc.",13,2013,"Insurance: Life, Health (Stock)",,USA,IA,,998.45,USD,921.51,USD,805.9,USD,16192.65,USD,,employees
"Principal Financial Group, Inc.",13,2012,"Insurance: Life, Health (Stock)",,USA,IA,Des Moines,,USD,8709.6,USD,,USD,,USD,,employees
Procter & Gamble,10,2023,Household and Personal Products,Household Products,USA,OH,Cincinnati,350781.0,USD,80187.0,USD,14742.0,USD,117208.0,USD,106000.0,employees
Procter & Gamble,10,2022,Household and Personal Products,Household Products,USA,OH,Cincinnati,366272.0,USD,76118.0,USD,14306.0,USD,119307.0,USD,101000.0,employees
Procter & Gamble,10,2021,Household and Personal Products,Household Products,USA,OH,Cincinnati,333493.0,USD,70950.0,USD,13027.0,USD,120700.0,USD,99000.0,employees
"Progress Energy, Inc.",12,2012,Utilities: Gas and Electric,,USA,NC,Raleigh,,USD,8907.0,USD,,USD,,USD,,employees
"Progress Energy, Inc.",12,2011,Utilities: Gas and Electric,,USA,NC,Raleigh,,USD,10190.0,USD,,USD,,USD,,employees
"Progress Energy, Inc.",12,2010,Utilities: Gas and Electric,,USA,NC,Raleigh,,USD,9885.0,USD,,USD,,USD,,employees
"Prudential Financial, Inc.",13,2014,"Insurance: Life, Health (Stock)",,USA,NJ,,39190.0,USD,41471.0,USD,-667.0,USD,731781.0,USD,,employees
"Prudential Financial, Inc.",13,2013,"Insurance: Life, Health (Stock)",,USA,NJ,,27312.4,USD,84838.0,USD,469.0,USD,709298.0,USD,,employees
"Prudential Financial, Inc.",13,2012,"Insurance: Life, Health (Stock)",,USA,NJ,Newark,,USD,49045.0,USD,,USD,,USD,,employees
"Public Service Enterprise Group, Inc.",16,2011,Utilities: Gas and Electric,,USA,NJ,Newark,,USD,12195.0,USD,,USD,,USD,,employees
"Public Service Enterprise Group, Inc.",16,2010,Utilities: Gas and Electric,,USA,NJ,Newark,,USD,12406.0,USD,,USD,,USD,,employees
"Public Service Enterprise Group, Inc.",16,2009,Utilities: Gas and Electric,,USA,NJ,Newark,,USD,13741.0,USD,,USD,,USD,,employees
"Publix Super Markets, Inc.",19,2014,Food & Drug Stores,,USA,FL,,,USD,29148.0,USD,1654.0,USD,13547.0,USD,,employees
"Publix Super Markets, Inc.",19,2013,Food & Drug Stores,,USA,FL,,,USD,2770.68,USD,1552.3,USD,1227.83,USD,,employees
"Publix Super Markets, Inc.",19,2012,Food & Drug Stores,,USA,FL,Lakeland,,USD,27178.8,USD,,USD,,USD,,employees
Qualcomm,11,2023,Semiconductors and Other Electronic Components,Technology,USA,CA,San Diego,142252.0,USD,44200.0,USD,12936.0,USD,49014.0,USD,51000.0,employees
Qualcomm,11,2022,Semiconductors and Other Electronic Components,Technology,USA,CA,San Diego,172228.0,USD,33566.0,USD,9043.0,USD,41240.0,USD,45000.0,employees
Qualcomm,11,2021,Semiconductors and Other Electronic Components,Technology,USA,CA,San Diego,150622.0,USD,23531.0,USD,5198.0,USD,35594.0,USD,41000.0,employees
Quanta Services,9,2023,Engineering & Construction,Engineering & Construction,USA,TX,Houston,23996.0,USD,17074.0,USD,491.0,USD,13464.0,USD,47300.0,employees
Quanta Services,9,2022,Engineering & Construction,Engineering & Construction,USA,TX,Houston,18780.0,USD,12980.0,USD,486.0,USD,12855.0,USD,43700.0,employees
Quanta Services,9,2021,Engineering & Construction,Engineering & Construction,USA,TX,Houston,12173.0,USD,11203.0,USD,446.0,USD,8398.0,USD,35800.0,employees
Quest Diagnostics Incorporated,14,2014,Health Care: Pharmacy and Other Services,,USA,NJ,,8358.0,USD,7174.0,USD,849.0,USD,8948.0,USD,,employees
Quest Diagnostics Incorporated,14,2013,Health Care: Pharmacy and Other Services,,USA,NJ,,893.31,USD,749.95,USD,555.7,USD,928.39,USD,,employees
Quest Diagnostics Incorporated,14,2012,Health Care: Pharmacy and Other Services,,USA,NJ,Madison,,USD,7510.5,USD,,USD,,USD,,employees
Qwest Communications International Inc.,12,2011,Telecommunications,,USA,CO,Denver,,USD,11730.0,USD,,USD,,USD,,employees
Qwest Communications International Inc.,12,2010,Telecommunications,,USA,CO,Denver,,USD,12311.0,USD,,USD,,USD,,employees
Qwest Communications International Inc.,12,2009,Telecommunications,,USA,CO,Denver,,USD,13475.0,USD,,USD,,USD,,employees
RadioShack Corporation,9,2011,Specialty Retailers: Other,,USA,TX,Fort Worth,,USD,4472.7,USD,,USD,,USD,,employees
RadioShack Corporation,9,2010,Specialty Retailers,,USA,TX,Fort Worth,,USD,4276.0,USD,,USD,,USD,,employees
RadioShack Corporation,9,2007,Specialty Retailers,,USA,TX,Fort Worth,,USD,4777.5,USD,,USD,,USD,,employees
Raytheon Company,19,2014,Aerospace & Defense,,USA,MA,,31070.0,USD,23706.0,USD,1996.0,USD,25967.0,USD,,employees
Raytheon Company,19,2013,Aerospace & Defense,,USA,MA,,1918.64,USD,244.14,USD,1888.0,USD,266.86,USD,,employees
Raytheon Company,19,2012,Aerospace & Defense,,USA,MA,Waltham,,USD,24857.0,USD,,USD,,USD,,employees
Regions Financial,11,2023,Commercial Banks,Financials,USA,AL,Birmingham,17346.0,USD,7531.0,USD,2245.0,USD,155220.0,USD,20073.0,employees
Regions Financial,11,2022,Commercial Banks,Financials,USA,AL,Birmingham,20861.0,USD,6605.0,USD,2521.0,USD,162938.0,USD,19626.0,employees
Regions Financial,11,2021,Commercial Banks,Financials,USA,AL,Birmingham,19848.0,USD,6655.0,USD,1094.0,USD,147389.0,USD,19406.0,employees
Regions Financial Corporation,14,2014,Commercial Banks,,USA,AL,,15315.0,USD,5665.0,USD,1122.0,USD,117396.0,USD,,employees
Regions Financial Corporation,14,2013,Commercial Banks,,USA,AL,,1157.57,USD,62.75,USD,1120.0,USD,1213.47,USD,,employees
Regions Financial Corporation,14,2012,Commercial Banks,,USA,AL,Birmingham,,USD,7427.0,USD,,USD,,USD,,employees
Reynolds American Inc.,10,2014,Tobacco,,USA,NC,,28683.0,USD,8236.0,USD,1718.0,USD,15402.0,USD,,employees
Reynolds American Inc.,10,2013,Tobacco,,USA,NC,,2460.07,USD,83.04,USD,1272.0,USD,165.57,USD,,employees
